FID,OBJECTID_1,Join_Count,TARGET_FID,CID,objectid,qhdm,qhmc,dkbm,bz,provinceco,citycode,nf,dkmc,zhssjb,sscd,xczp,picbasepat,yfly,sczwmj,sccl,yfmj,szmj,czmj,jcmj,ssmj,cylx,zwdm,zwmc,countycode,zh,gmt_create,rwid,gmt_modify,ydbh,status,zdxlh,uuid,yx_date,cylxdm,towncode,zwlx,cls,lon,lat
164,255,1,255,247,2260.000000000000000,131121100101,张家屯村,1311211001010001, , 1,1311,2020,00001, , ," [{""desc"":""方向：东南;北纬：37.474295;东经：115.727443;地点：枣强县枣强镇张家屯村;时间：2020-07-24 16:49:00"",""name"":""现场照片"",""path"":""mobile/2020/07/24/27460214f7b24acd9e5c8686a04746f9/1595580541658_131121100101_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,20.140000000000001,0.000000000000000,20.140000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 16:49:46.638256, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 16:49:46.638256, 2149,2.000000000000000, 94a854fba614fd26, F6356722FA7A409194CE965933F4866,,61, 13112110,玉米,0.0000000,115.727618827000000,37.473714946999998
165,256,1,256,248,2139.000000000000000,131121104221,马太湖村,1311211042210002, , 1,1311,2020,00002, , ," [{""desc"":""方向：正西;北纬：37.564754;东经：115.786626;地点：枣强县马屯镇马太湖村;时间：2020-07-24 12:21:30"",""name"":""现场照片"",""path"":""mobile/2020/07/24/d5f5619f896d4c26bde9f25eb86ca63c/1595564491567_131121104221_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,13.619999999999999,0.000000000000000,13.619999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 12:21:49.055096, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 12:21:49.055096, ,2.000000000000000, 94a854fba614fd26, 5CE02F4F960443B1B551189ED158107,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.787247118000000,37.564508218400000
166,258,1,258,250,2252.000000000000000,131122104264,于屯,1311221042640003,玉米, 1,1311,2020,00003, , ," [{""desc"":""方向：东南;北纬：37.952265;东经：116.074273;地点：武邑县韩庄镇于屯;时间：2020-07-24 16:34:38"",""name"":""现场照片"",""path"":""mobile/2020/07/24/4c657c784ecf46af914025ddb576e65f/1595579678948_131122104264_XCZP.jpg""},{""des","c{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,18.780000000000001,0.000000000000000,18.780000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,2gykjwyx_test, 2020-07-24 16:35:01.662595, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 16:35:01.662595, ,2.000000000000000, b6ad09359412289e, 2EA6190BE68D489BB5F5DD6BB5ED6F8,,61, 13112210,玉米,0.0000000,116.074619230000000,37.951662473299997
167,260,1,260,252,2150.000000000000000,131121104203,北仓口村,1311211042030002, , 1,1311,2020,00002, , ," [{""desc"":""方向：东北;北纬：37.571054;东经：115.755293;地点：枣强县马屯镇北仓口村;时间：2020-07-24 12:50:07"",""name"":""现场照片"",""path"":""mobile/2020/07/24/38bcb282bfe649b59bb0b0196895e289/1595566208494_131121104203_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,18.020000000000000,0.000000000000000,18.020000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 12:50:22.092475, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 12:50:22.092475, ,2.000000000000000, 94a854fba614fd26, 920F8041CF77465F9B27517463B3133,,61, 13112110,玉米,0.0000000,115.755903409000000,37.572874930600001
168,263,1,263,255,1935.000000000000000,131121106221,刘路村,1311211062210002, , 1,1311,2020,00002, , ," [{""desc"":""方向：正西;北纬：37.444017;东经：115.569280;地点：枣强县张秀屯乡刘路村;时间：2020-07-23 18:38:11"",""name"":""现场照片"",""path"":""mobile/2020/07/23/47b69924b36b4b108ece454c35b6ebc8/1595500692850_131121106221_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,13.520000000000000,0.000000000000000,13.520000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-23 18:38:34.294917, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-23 18:38:34.294917, ,2.000000000000000, 94a854fba614fd26, 1F9685A591004F9AA5E4292861F3A33,,61, 13112110,玉米,0.0000000,115.569485920999990,37.442766137299998
169,264,1,264,256,2147.000000000000000,131121104217,西太湖村,1311211042170001, , 1,1311,2020,00001, , ," [{""desc"":""方向：东南;北纬：37.571307;东经：115.770420;地点：枣强县马屯镇马屯村;时间：2020-07-24 12:41:37"",""name"":""现场照片"",""path"":""mobile/2020/07/24/53832ac5e189477185ebfa715ea9567b/1595565699437_131121104217_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,19.829999999999998,0.000000000000000,19.829999999999998,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 12:41:59.510492, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 12:41:59.510492, 2116,2.000000000000000, 94a854fba614fd26, 7FEA233008014CBAAC46236E86BA3B8,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.769464506000010,37.570437944200002
170,266,1,266,258,2194.000000000000000,131122103203,袁家庄,1311221032030002,玉米, 1,1311,2020,00002, , ," [{""desc"":""方向：东南;北纬：37.945402;东经：115.931228;地点：武邑县赵桥镇袁家庄;时间：2020-07-24 14:45:43"",""name"":""现场照片"",""path"":""mobile/2020/07/24/42172fc8907f4f8cafbf4254aaf393cc/1595573145800_131122103203_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,19.500000000000000,0.000000000000000,19.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,2gykjwyx_test, 2020-07-24 14:45:59.250606, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 14:45:59.250606, ,2.000000000000000, b6ad09359412289e, 788837B99FC04F9AB41ADFAC5E1DB1D,12/30/1899 0:00:00,61, 13112210,玉米,0.0000000,115.931304514000000,37.945074317600003
171,267,1,267,259,1934.000000000000000,131121106221,刘路村,1311211062210001, , 1,1311,2020,00001, , ," [{""desc"":""方向：东北;北纬：37.444075;东经：115.569351;地点：枣强县张秀屯乡刘路村;时间：2020-07-23 18:37:14"",""name"":""现场照片"",""path"":""mobile/2020/07/23/7d544d45f8d94554be76d278eaf6d322/1595500636038_131121106221_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,19.219999999999999,0.000000000000000,19.219999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-23 18:37:30.927493, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-23 18:37:30.927493, ,2.000000000000000, 94a854fba614fd26, 7F8A1480E3C8410DBCE0ECD73D588B5,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.569024747000000,37.445490950500002
172,268,1,268,260,1947.000000000000000,131121106226,西果村,1311211062260001, , 1,1311,2020,00001, , ," [{""desc"":""方向：东北;北纬：37.454229;东经：115.611340;地点：枣强县张秀屯乡西果村;时间：2020-07-23 18:50:24"",""name"":""现场照片"",""path"":""mobile/2020/07/23/1fdf4336238f481eb64335531fb0545b/1595501425115_131121106226_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,19.270000000000000,0.000000000000000,19.270000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-23 18:50:47.971082, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-23 18:50:47.971082, 2121,2.000000000000000, 94a854fba614fd26, 51D39C2B7127422DB37BB33BB47E7AD,,61, 13112110,玉米,0.0000000,115.611985999000000,37.456164743999999
173,269,1,269,261,2149.000000000000000,131121104203,北仓口村,1311211042030001, , 1,1311,2020,00001, , ," [{""desc"":""方向：东南;北纬：37.570930;东经：115.755393;地点：枣强县马屯镇北仓口村;时间：2020-07-24 12:49:23"",""name"":""现场照片"",""path"":""mobile/2020/07/24/a18a86b078ef49c49eded026967fd895/1595566164450_131121104203_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,17.280000000000001,0.000000000000000,17.280000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 12:49:45.877507, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 12:49:45.877507, 2129,2.000000000000000, 94a854fba614fd26, 9D408B919FA14518AEA14010031D489,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.755704367000010,37.570097106299997
174,270,1,270,262,2193.000000000000000,131122103203,袁家庄,1311221032030001,玉米, 1,1311,2020,00001, , ," [{""desc"":""方向：东南;北纬：37.945432;东经：115.931218;地点：武邑县赵桥镇袁家庄;时间：2020-07-24 14:45:05"",""name"":""现场照片"",""path"":""mobile/2020/07/24/daab0c2433184f6c9e3d9c96fd454f39/1595573106931_131122103203_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,16.210000000000001,0.000000000000000,16.210000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,2gykjwyx_test, 2020-07-24 14:45:22.8338, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 14:45:22.8338, 635,2.000000000000000, b6ad09359412289e, 7E8721AA84F84A349053AF95414EB0C,,61, 13112210,玉米,0.0000000,115.931897060000000,37.945479237000001
175,271,1,271,263,2196.000000000000000,131122103203,袁家庄,1311221032030003,玉米, 1,1311,2020,00003, , ," [{""desc"":""方向：东南;北纬：37.961704;东经：115.931322;地点：武邑县赵桥镇袁家庄;时间：2020-07-24 14:51:04"",""name"":""现场照片"",""path"":""mobile/2020/07/24/883c61034e2248d38b12bb12565e22ae/1595573465670_131122103203_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,3.360000000000000,0.000000000000000,3.360000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,2gykjwyx_test, 2020-07-24 14:51:25.045276, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 14:51:25.045276, ,2.000000000000000, b6ad09359412289e, A753856BB2184CC095BEB1D0E6A5BA2,12/30/1899 0:00:00,61, 13112210,玉米,0.0000000,115.931595120000000,37.961521722900002
176,272,1,272,264,2197.000000000000000,131122103203,袁家庄,1311221032030004,玉米, 1,1311,2020,00004, , ," [{""desc"":""方向：东南;北纬：37.960406;东经：115.931114;地点：武邑县赵桥镇袁家庄;时间：2020-07-24 14:53:05"",""name"":""现场照片"",""path"":""mobile/2020/07/24/0d001adf3a7549469f8aa9f97613c41b/1595573587001_131122103203_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,18.550000000000001,0.000000000000000,18.550000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,2gykjwyx_test, 2020-07-24 14:53:23.463627, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 14:53:23.463627, ,2.000000000000000, b6ad09359412289e, 39355C0AC6344B0AAC767F96E0618C7,12/30/1899 0:00:00,61, 13112210,玉米,0.0000000,115.931923303000000,37.960809126299999
177,274,1,274,266,2198.000000000000000,131122103203,袁家庄,1311221032030005,玉米, 1,1311,2020,00005, , ," [{""desc"":""方向：西南;北纬：37.960396;东经：115.931082;地点：武邑县赵桥镇袁家庄;时间：2020-07-24 14:53:54"",""name"":""现场照片"",""path"":""mobile/2020/07/24/37aff95583674fc78662af6293f8c9cb/1595573635756_131122103203_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,10.270000000000000,0.000000000000000,10.270000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,2gykjwyx_test, 2020-07-24 14:54:11.288632, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 14:54:11.288632, ,2.000000000000000, b6ad09359412289e, F26F89DB061C46299B8FE1A9EC62AC5,12/30/1899 0:00:00,61, 13112210,玉米,0.0000000,115.930818040000010,37.960022090700001
178,275,1,275,267,2213.000000000000000,131122103228,楼堤,1311221032280002,玉米, 1,1311,2020,00002, , ," [{""desc"":""方向：西南;北纬：37.964689;东经：115.984437;地点：武邑县赵桥镇楼堤;时间：2020-07-24 15:20:10"",""name"":""现场照片"",""path"":""mobile/2020/07/24/191c696926084492a68c564f0ac2eea9/1595575212179_131122103228_XCZP.jpg""},{""des","c{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,16.199999999999999,0.000000000000000,16.199999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,2gykjwyx_test, 2020-07-24 15:20:26.779576, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 15:20:26.779576, ,2.000000000000000, b6ad09359412289e, 622DE61F42AA4D208905E5CAC8AA2EE,,61, 13112210,玉米,0.0000000,115.984516806000000,37.962378045800001
179,276,1,276,268,2233.000000000000000,131121100323,大罗庄村,1311211003230001, , 1,1311,2020,00001, , ," [{""desc"":""方向：东南;北纬：37.475370;东经：115.632466;地点：枣强县枣强镇大罗庄村;时间：2020-07-24 15:56:26"",""name"":""现场照片"",""path"":""mobile/2020/07/24/5e52588f04274fb8996d9e4f7ab4fc8b/1595577387740_131121100323_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,15.430000000000000,0.000000000000000,15.430000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 15:56:51.209624, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 15:56:51.209624, 2170,2.000000000000000, 94a854fba614fd26, B58C256DE1154501833A0F7D6DEBDBC,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.632855150000000,37.475309334300000
180,277,1,277,269,2234.000000000000000,131122104247,虎赵庄,1311221042470001,玉米, 1,1311,2020,00001, , ," [{""desc"":""方向：东北;北纬：37.999409;东经：116.032794;地点：武邑县韩庄镇虎赵庄;时间：2020-07-24 15:57:58"",""name"":""现场照片"",""path"":""mobile/2020/07/24/57fd7c50d1574fadace5b6a1a4417bea/1595577479520_131122104247_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,25.300000000000001,0.000000000000000,25.300000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,2gykjwyx_test, 2020-07-24 15:58:13.39399, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 15:58:13.39399, 665,2.000000000000000, b6ad09359412289e, 351776AC575B4A9CA828AF7E9532906,12/30/1899 0:00:00,61, 13112210,玉米,0.0000000,116.033941287000000,37.997883416100002
181,278,1,278,270,2261.000000000000000,131121100101,张家屯村,1311211001010002,右侧谷子, 1,1311,2020,00002, , ," [{""desc"":""方向：东南;北纬：37.474016;东经：115.733378;地点：枣强县枣强镇张家屯村;时间：2020-07-24 16:55:02"",""name"":""现场照片"",""path"":""mobile/2020/07/24/5eaae93483ef4802abfbd49856300da2/1595580904754_131121100101_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,11.580000000000000,0.000000000000000,11.580000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 16:55:37.323751, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 16:55:37.323751, ,2.000000000000000, 94a854fba614fd26, 0EAAA68B7FBE48CC8FEBB6EA6CA3013,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.733313896000000,37.472817981699997
182,279,1,279,271,2201.000000000000000,131121100028,阴家庄,1311211000280002, , 1,1311,2020,00002, , ," [{""desc"":""方向：东南;北纬：37.540633;东经：115.698897;地点：枣强县枣强镇阴家庄;时间：2020-07-24 14:59:23"",""name"":""现场照片"",""path"":""mobile/2020/07/24/f2ef74b2db74459fb31dc2e3fa194b34/1595573964298_131121100028_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,22.699999999999999,0.000000000000000,22.699999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 14:59:48.723309, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 14:59:48.723309, ,2.000000000000000, 94a854fba614fd26, 9B0D71A434E64B268F49D3C9BED4570,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.701314851000010,37.541057342499997
183,280,1,280,272,2235.000000000000000,131121100323,大罗庄村,1311211003230002, , 1,1311,2020,00002, , ," [{""desc"":""方向：东北;北纬：37.475661;东经：115.632511;地点：枣强县枣强镇大罗庄村;时间：2020-07-24 15:58:58"",""name"":""现场照片"",""path"":""mobile/2020/07/24/86ec46078b99435881fb05632006ad4e/1595577539229_131121100323_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,19.079999999999998,0.000000000000000,19.079999999999998,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 15:59:17.189837, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 15:59:17.189837, ,2.000000000000000, 94a854fba614fd26, 930575CD269A457991FDAF2AFA477FA,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.632503615000000,37.476413485099997
184,281,1,281,273,2243.000000000000000,131121100322,仝家庄村,1311211003220003, , 1,1311,2020,00003, , ," [{""desc"":""方向：西北;北纬：37.471348;东经：115.657797;地点：枣强县枣强镇仝家庄村;时间：2020-07-24 16:14:36"",""name"":""现场照片"",""path"":""mobile/2020/07/24/b53160122bb6486fb2fc2faa633d1324/1595578477565_131121100322_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,33.780000000000001,0.000000000000000,33.780000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 16:14:50.829107, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 16:14:50.829107, ,2.000000000000000, 94a854fba614fd26, 2D702F5469FF43E19BFCE550621B4ED,,61, 13112110,玉米,0.0000000,115.657105865000010,37.469024458299998
185,282,1,282,274,3878.000000000000000,130225109017,流智庄村,1302251090170183, , 1,1302,2020,00182, , ," [{""desc"":""方向：东南;北纬：39.339215;东经：118.750103;地点：乐亭县新寨镇流智庄村;时间：2020-08-02 08:58:53"",""name"":""现场照片"",""path"":""mobile/2020/08/02/e8230f9db90646558f9e1c6d79d8575c/1596329935455_130225109017_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,12.289999999999999,0.000000000000000,12.289999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13022,5ltxcs, 2020-08-02 08:59:05.532883, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:59:05.532883, ,2.000000000000000, dc37f3e3a9bd040f, 74F7DD79B7BC446B878AC287FF7717C,,61, 13022510,玉米,0.0000000,118.750549891000010,39.338214456700001
186,283,1,283,275,3879.000000000000000,130225109017,流智庄村,1302251090170184, , 1,1302,2020,00184, , ," [{""desc"":""方向：东南;北纬：39.339235;东经：118.749919;地点：乐亭县新寨镇流智庄村;时间：2020-08-02 08:59:29"",""name"":""现场照片"",""path"":""mobile/2020/08/02/9b698ea3b6e04f74899fa97852933eb2/1596329970524_130225109017_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,6.710000000000000,0.000000000000000,6.710000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13022,5ltxcs, 2020-08-02 08:59:42.967052, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:59:42.967052, ,2.000000000000000, dc37f3e3a9bd040f, DD05D781649B427392EFCE8AD04D551,12/30/1899 0:00:00,61, 13022510,玉米,0.0000000,118.749297805000000,39.337390970300000
187,286,1,286,278,2253.000000000000000,131121100044,南关村,1311211000440001, , 1,1311,2020,00001, , ," [{""desc"":""方向：西北;北纬：37.481933;东经：115.713820;地点：枣强县枣强镇南关村;时间：2020-07-24 16:35:49"",""name"":""现场照片"",""path"":""mobile/2020/07/24/f68c8a2d3a80481d9e39ce60d17e06fe/1595579751581_131121100044_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,46.520000000000003,0.000000000000000,46.520000000000003,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 16:36:06.763919, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 16:36:06.763919, 2163,2.000000000000000, 94a854fba614fd26, 1083FF820EE84E4FA485B4303869E1C,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.712910461000010,37.482161226899997
188,287,1,287,279,2254.000000000000000,131121100241,北姚庄,1311211002410001, , 1,1311,2020,00001, , ," [{""desc"":""方向：东南;北纬：37.481950;东经：115.713804;地点：枣强县枣强镇南关村;时间：2020-07-24 16:36:24"",""name"":""现场照片"",""path"":""mobile/2020/07/24/c768ecec70554b3dbe76d3d461790d6f/1595579785031_131121100241_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,37.770000000000003,0.000000000000000,37.770000000000003,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,1gykjzqx_test, 2020-07-24 16:36:53.376606, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 16:36:53.376606, ,2.000000000000000, 94a854fba614fd26, B557C7A37E574C0EBD62B3D9421DCF3,12/30/1899 0:00:00,61, 13112110,玉米,0.0000000,115.713101214000010,37.480240509200001
189,288,1,288,280,3891.000000000000000,130225109017,流智庄村,1302251090170196, , 1,1302,2020,00196, , ," [{""desc"":""方向：东南;北纬：39.336100;东经：118.758026;地点：乐亭县新寨镇流智庄村;时间：2020-08-02 09:04:03"",""name"":""现场照片"",""path"":""mobile/2020/08/02/9da94fd8b7784a0ca374f9244267ce02/1596330245064_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,7.490000000000000,0.000000000000000,7.490000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13022,5ltxcs, 2020-08-02 09:04:11.43788, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 09:04:11.43788, ,2.000000000000000, 865959048759923, 055B376175EA4CA8BCA45CA86AB6C15,12/30/1899 0:00:00,61, 13022510,玉米,0.0000000,118.758476474000010,39.335604434200000
190,290,1,290,282,2258.000000000000000,131122104235,邢乔村,1311221042350001,玉米, 1,1311,2020,00001, , ," [{""desc"":""方向：东南;北纬：37.930767;东经：116.064680;地点：武邑县韩庄镇邢乔村;时间：2020-07-24 16:47:20"",""name"":""现场照片"",""path"":""mobile/2020/07/24/7251cfe2bf3b4e6a903dd06be37a5a27/1595580441685_131122104235_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,18.760000000000002,0.000000000000000,18.760000000000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13112,2gykjwyx_test, 2020-07-24 16:47:45.824792, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-24 16:47:45.824792, 653,2.000000000000000, b6ad09359412289e, 18AA021A8C2D47F5A382573C707D032,,61, 13112210,玉米,0.0000000,116.065037538000000,37.932225381099997
