FID,OBJECTID_1,Join_Count,TARGET_FID,CID,objectid,qhdm,qhmc,dkbm,bz,provinceco,citycode,nf,dkmc,zhssjb,sscd,xczp,picbasepat,yfly,sczwmj,sccl,yfmj,szmj,czmj,jcmj,ssmj,cylx,zwdm,zwmc,countycode,zh,gmt_create,rwid,gmt_modify,ydbh,status,zdxlh,uuid,yx_date,cylxdm,towncode,zwlx,cls,lon,lat
610,1319,1,1319,1262,3768.000000000000000,130225109017,流智庄村,1302251090170106,有大棚, 1,1302,2020,00105, , ," [{""desc"":""方向：西北;北纬：39.326618;东经：118.749163;地点：乐亭县新寨镇流智庄村;时间：2020-08-01 17:29:15"",""name"":""现场照片"",""path"":""mobile/2020/08/01/0d73c62901df4bd8be1f4156abae78b7/1596274156447_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,4.640000000000000,0.000000000000000,4.640000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13022,5ltxcs, 2020-08-01 17:29:26.006048, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 17:29:26.006048, ,2.000000000000000, 865959048759923, 5E7BF7B740D646B4A83D6DF8EC8E3AD,,61, 13022510,大棚,0.0000000,118.748645069000010,39.327101952500001
611,1320,1,1320,1263,3771.000000000000000,130225109017,流智庄村,1302251090170109,菜花, 1,1302,2020,00109, , ," [{""desc"":""方向：西北;北纬：39.334814;东经：118.749972;地点：乐亭县新寨镇流智庄村;时间：2020-08-01 17:31:10"",""name"":""现场照片"",""path"":""mobile/2020/08/01/f65692c7c212453c811cf47aed88dda9/1596274272672_130225109017_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,23.469999999999999,0.000000000000000,23.469999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-01 17:31:31.884374, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 17:31:31.884374, ,2.000000000000000, dc37f3e3a9bd040f, 92040775858A495EBDE010DE8E2A667,12/30/1899 0:00:00,61, 13022510,蔬菜,0.0000000,118.749592892000000,39.335018153299998
612,1322,1,1322,1265,3773.000000000000000,130225109017,流智庄村,1302251090170111,树林, 1,1302,2020,00111, , ," [{""desc"":""方向：东北;北纬：39.326631;东经：118.749181;地点：乐亭县新寨镇流智庄村;时间：2020-08-01 17:31:59"",""name"":""现场照片"",""path"":""mobile/2020/08/01/10b9c90f3c654b6c8dce089ed03ac082/1596274320588_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,19.100000000000001,0.000000000000000,19.100000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-01 17:32:09.99431, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 17:32:09.99431, ,2.000000000000000, 865959048759923, E2694B24C6E94C5B83E6290616010BC,12/30/1899 0:00:00,61, 13022510,林地,0.0000000,118.750274191000000,39.327165327300001
613,1327,1,1327,1270,3780.000000000000000,130225109017,流智庄村,1302251090170116,大棚, 1,1302,2020,00116, , ," [{""desc"":""方向：东南;北纬：39.334448;东经：118.749935;地点：乐亭县新寨镇流智庄村;时间：2020-08-01 17:34:11"",""name"":""现场照片"",""path"":""mobile/2020/08/01/6239433cb44c483788245da6d2bcc4df/1596274453000_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,2.250000000000000,0.000000000000000,2.250000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-01 17:34:22.55676, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 17:34:22.55676, ,2.000000000000000, dc37f3e3a9bd040f, 178FE2D923654A719EABD37C95B1752,12/30/1899 0:00:00,61, 13022510,大棚,0.0000000,118.750424413999990,39.334325628400002
614,1328,1,1328,1271,3782.000000000000000,130225109017,流智庄村,1302251090170118,树林，有大棚, 1,1302,2020,00118, , ," [{""desc"":""方向：西北;北纬：39.326496;东经：118.751987;地点：乐亭县新寨镇流智庄村;时间：2020-08-01 17:35:06"",""name"":""现场照片"",""path"":""mobile/2020/08/01/9aed4ddc4d4948699cf802d4f2117b32/1596274507180_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,5.200000000000000,0.000000000000000,5.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-01 17:35:16.543952, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 17:35:16.543952, ,2.000000000000000, 865959048759923, 4DF4CE56B3D24ACEBEE376E4117E444,12/30/1899 0:00:00,61, 13022510,林地,0.0000000,118.752250747000010,39.326713624000000
615,1329,1,1329,1272,3783.000000000000000,130225109017,流智庄村,1302251090170119,菜花, 1,1302,2020,00119, , ," [{""desc"":""方向：西北;北纬：39.334914;东经：118.750554;地点：乐亭县新寨镇流智庄村;时间：2020-08-01 17:36:28"",""name"":""现场照片"",""path"":""mobile/2020/08/01/69050557034743f8a39c43724aba6405/1596274589669_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,7.690000000000000,0.000000000000000,7.690000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-01 17:36:40.900599, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 17:36:40.900599, ,2.000000000000000, dc37f3e3a9bd040f, 5418042687834E68AA225ED50ED2BA0,12/30/1899 0:00:00,61, 13022510,蔬菜,0.0000000,118.750390337000000,39.335507396399997
616,1333,1,1333,1276,3792.000000000000000,130225109017,流智庄村,1302251090170128,大棚, 1,1302,2020,00128, , ," [{""desc"":""方向：东南;北纬：39.334875;东经：118.752844;地点：乐亭县新寨镇流智庄村;时间：2020-08-01 17:41:56"",""name"":""现场照片"",""path"":""mobile/2020/08/01/780f2c15801d4d77ad1bfcfc1d8d023e/1596274918038_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,3.060000000000000,0.000000000000000,3.060000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-01 17:42:07.632487, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 17:42:07.632487, ,2.000000000000000, dc37f3e3a9bd040f, E29AFCD1AB7E44EF8F50C7EC1B6D347,,61, 13022510,大棚,0.0000000,118.752916349000000,39.334788587200002
617,1341,1,1341,1284,3798.000000000000000,130207103234,辉坨村,1302071032340002,花生，玉米, 1,1302,2020,00002, , ," [{""desc"":""方向：东南;北纬：39.485847;东经：118.331280;地点：丰南区小集镇辉坨村;时间：2020-08-01 17:46:39"",""name"":""现场照片"",""path"":""mobile/2020/08/01/00361215dddf4191a59ff839d8e9d9f9/1596275200697_130207103234_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,13.410000000000000,0.000000000000000,13.410000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13020,7gykjfnq_test, 2020-08-01 17:46:46.941273, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 17:46:46.941273, 1885,2.000000000000000, 861695037372203, 640DA4E7130C4709AA9A2C23D4CF8B4,,61, 13020710,花生,0.0000000,118.331954849000000,39.486447571600003
618,1342,1,1342,1285,3800.000000000000000,130207103233,张庄村,1302071032330001,花生, 1,1302,2020,00001, , ," [{""desc"":""方向：西北;北纬：39.503635;东经：118.298318;地点：丰南区小集镇张庄村;时间：2020-08-01 18:05:50"",""name"":""现场照片"",""path"":""mobile/2020/08/01/cd9b9f516ddd45e79d9c37eb49688970/1596276351893_130207103233_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,20.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 01, 花生, 13020,7gykjfnq_test, 2020-08-01 18:06:07.491938, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 18:06:07.491938, ,2.000000000000000, 861695037372203, 5EC20F470F984694B8EC1AF7698D403,,61, 13020710,花生,0.0000000,118.297919220000000,39.503690463100000
619,1344,1,1344,1287,3802.000000000000000,130207103233,张庄村,1302071032330003,花生，玉米, 1,1302,2020,00003, , ," [{""desc"":""方向：西北;北纬：39.504532;东经：118.297250;地点：丰南区小集镇张庄村;时间：2020-08-01 18:09:03"",""name"":""现场照片"",""path"":""mobile/2020/08/01/2fb10a0a42cf40a09670785c6c76b2de/1596276544467_130207103233_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,10.949999999999999,0.000000000000000,10.949999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13020,7gykjfnq_test, 2020-08-01 18:09:14.189135, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 18:09:14.189135, 1822,2.000000000000000, 861695037372203, 01306E410E594BB3B06D34522899348,12/30/1899 0:00:00,61, 13020710,花生,0.0000000,118.296648674000000,39.506623640500003
620,1346,1,1346,1289,3806.000000000000000,130207114209,井屯村,1302071142090001,杨树，黄豆, 1,1302,2020,00001, , ," [{""desc"":""方向：东南;北纬：39.543058;东经：118.278323;地点：丰南区大齐各庄镇井屯村;时间：2020-08-01 18:33:17"",""name"":""现场照片"",""path"":""mobile/2020/08/01/671c9e60161345f0a2d8ef00b49bad2c/1596277998349_130207114209_XCZP.jp","g{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,2.110000000000000,0.000000000000000,2.110000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13020,7gykjfnq_test, 2020-08-01 18:33:29.316751, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 18:33:29.316751, 1841,2.000000000000000, 861695037372203, 55664D71D89440F5B6BA2D8E767888D,12/30/1899 0:00:00,61, 13020711,大豆,0.0000000,118.278170100000000,39.543269399700002
621,1347,1,1347,1290,3808.000000000000000,130207114209,井屯村,1302071142090003,花生, 1,1302,2020,00003, , ," [{""desc"":""方向：东南;北纬：39.543288;东经：118.278287;地点：丰南区大齐各庄镇井屯村;时间：2020-08-01 18:34:56"",""name"":""现场照片"",""path"":""mobile/2020/08/01/eb458b5ca5a54cbdab076026f8e30601/1596278099866_130207114209_XCZP.jp","g{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,4.370000000000000,0.000000000000000,4.370000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 01, 花生, 13020,7gykjfnq_test, 2020-08-01 18:35:25.433886, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 18:35:25.433886, ,2.000000000000000, 861695037372203, 334A10CA7D05449486B234936B3AE46,12/30/1899 0:00:00,61, 13020711,花生,0.0000000,118.278107825000010,39.544535652800000
622,1348,1,1348,1291,3809.000000000000000,130207107214,学各庄村,1302071072140001,花生, 1,1302,2020,00001, , ," [{""desc"":""方向：东南;北纬：39.612937;东经：118.352658;地点：丰南区钱营镇学各庄村;时间：2020-08-01 18:59:22"",""name"":""现场照片"",""path"":""mobile/2020/08/01/86fec1044fb1499c91caa1582a8652a7/1596279563202_130207107214_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,22.500000000000000,0.000000000000000,22.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 01, 花生, 13020,7gykjfnq_test, 2020-08-01 18:59:35.146102, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 18:59:35.146102, 1823,2.000000000000000, 861695037372203, D27343CF4CDB41CF92FE52365ACB6B9,12/30/1899 0:00:00,61, 13020710,花生,0.0000000,118.352367005999990,39.612298929399998
623,1349,1,1349,1292,3810.000000000000000,130207107214,学各庄村,1302071072140002,花生, 1,1302,2020,00002, , ," [{""desc"":""方向：北;北纬：39.612963;东经：118.352652;地点：丰南区钱营镇学各庄村;时间：2020-08-01 19:00:13"",""name"":""现场照片"",""path"":""mobile/2020/08/01/ed95405c8cd1420394f165c707234aee/1596279614724_130207107214_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,4.100000000000000,0.000000000000000,4.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 01, 花生, 13020,7gykjfnq_test, 2020-08-01 19:00:22.014095, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-01 19:00:22.014095, ,2.000000000000000, 861695037372203, B8E38A3708C140B6AF25DFF02EE4FC0,,61, 13020710,花生,0.0000000,118.352313093000010,39.614138174300003
624,1350,1,1350,1293,3811.000000000000000,130207107209,北苗村,1302071072090001,花生, 1,1302,2020,00001, , ," [{""desc"":""方向：东南;北纬：39.575352;东经：118.310077;地点：丰南区钱营镇北苗村;时间：2020-08-02 07:16:03"",""name"":""现场照片"",""path"":""mobile/2020/08/02/3bd007899d14435c86d69a080883347a/1596323764517_130207107209_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,18.410000000000000,0.000000000000000,18.410000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 01, 花生, 13020,7gykjfnq_test, 2020-08-02 07:16:12.975501, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 07:16:12.975501, ,2.000000000000000, 861695037372203, B30063EDE857401FB9FDDE68442D6E9,12/30/1899 0:00:00,61, 13020710,花生,0.0000000,118.310145060000000,39.576616282800003
625,1351,1,1351,1294,3813.000000000000000,130207107209,北苗村,1302071072090003,花生, 1,1302,2020,00003, , ," [{""desc"":""方向：西北;北纬：39.572882;东经：118.310660;地点：丰南区钱营镇北苗村;时间：2020-08-02 07:19:44"",""name"":""现场照片"",""path"":""mobile/2020/08/02/43f073002ec54c13b2fa984ae42edc54/1596323985593_130207107209_XCZP.jpg""},{""","d{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,11.289999999999999,0.000000000000000,11.289999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 01, 花生, 13020,7gykjfnq_test, 2020-08-02 07:19:53.005203, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 07:19:53.005203, ,2.000000000000000, 861695037372203, 3D662BA6D23E4BA8A043029C044037D,12/30/1899 0:00:00,61, 13020710,花生,0.0000000,118.310062646000010,39.571348860599997
626,1353,1,1353,1296,3816.000000000000000,130207114215,李家坨村,1302071142150003,花生，玉米, 1,1302,2020,00003, , ," [{""desc"":""方向：西北;北纬：39.551086;东经：118.309432;地点：丰南区大齐各庄镇李家坨村;时间：2020-08-02 07:38:41"",""name"":""现场照片"",""path"":""mobile/2020/08/02/da8244485a9b4f658c4dfefec86aff7e/1596325122196_130207114215_XCZP",".{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,27.410000000000000,0.000000000000000,27.410000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13020,7gykjfnq_test, 2020-08-02 07:38:55.435611, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 07:38:55.435611, ,2.000000000000000, 861695037372203, D80D010D30C24715A2EDE0388945523,,61, 13020711,花生,0.0000000,118.309498981000000,39.551241641700003
627,1355,1,1355,1298,3820.000000000000000,130207107243,中北柳河村,1302071072430001,花生, 1,1302,2020,00001, , ," [{""desc"":""方向：东北;北纬：39.531114;东经：118.345016;地点：丰南区钱营镇中北柳河村;时间：2020-08-02 08:21:04"",""name"":""现场照片"",""path"":""mobile/2020/08/02/c6afd84221764392b48d212bfee8efec/1596327665385_130207107243_XCZP.jp","g{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,11.890000000000001,0.000000000000000,11.890000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 01, 花生, 13020,7gykjfnq_test, 2020-08-02 08:21:15.486522, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:21:15.486522, 1826,2.000000000000000, 861695037372203, 36E14F4F5870479EB564CE49992FAC8,12/30/1899 0:00:00,61, 13020710,花生,0.0000000,118.345113686000000,39.531439910800003
628,1357,1,1357,1300,3822.000000000000000,130207107243,中北柳河村,1302071072430003,玉米，花生, 1,1302,2020,00003, , ," [{""desc"":""方向：东北;北纬：39.531135;东经：118.344925;地点：丰南区钱营镇中北柳河村;时间：2020-08-02 08:22:44"",""name"":""现场照片"",""path"":""mobile/2020/08/02/ba3fdb675e4f4c549b223e0911496fe2/1596327765480_130207107243_XCZP.jp","g{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,18.090000000000000,0.000000000000000,18.090000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13020,7gykjfnq_test, 2020-08-02 08:22:51.863114, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:22:51.863114, ,2.000000000000000, 861695037372203, 69AC31D1E3934BB796ABD710F98F491,,61, 13020710,花生,0.0000000,118.344376074000000,39.531604570799999
629,1362,1,1362,1305,3829.000000000000000,130225109017,流智庄村,1302251090170139,有大棚, 1,1302,2020,00138, , ," [{""desc"":""方向：东南;北纬：39.338530;东经：118.755311;地点：乐亭县新寨镇流智庄村;时间：2020-08-02 08:32:26"",""name"":""现场照片"",""path"":""mobile/2020/08/02/d085a8cf7c8746b8995cc1d9de778640/1596328348271_130225109017_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,24.070000000000000,0.000000000000000,24.070000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 16, 玉米, 13022,5ltxcs, 2020-08-02 08:33:02.881351, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:33:02.881351, ,2.000000000000000, dc37f3e3a9bd040f, 495082FA12B7408FB253082D8F1BABC,,61, 13022510,大棚,0.0000000,118.754570816000000,39.338675124900000
630,1368,1,1368,1311,3853.000000000000000,130225109017,流智庄村,1302251090170161,无作物, 1,1302,2020,00161, , ," [{""desc"":""方向：东南;北纬：39.338943;东经：118.752586;地点：乐亭县新寨镇流智庄村;时间：2020-08-02 08:48:44"",""name"":""现场照片"",""path"":""mobile/2020/08/02/284edb8a8af248a68c0e84451f623477/1596329326634_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,1.080000000000000,0.000000000000000,1.080000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-02 08:49:00.099879, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:49:00.099879, ,2.000000000000000, dc37f3e3a9bd040f, 135DB7665C504D9090E7E9E8D69FC50,12/30/1899 0:00:00,61, 13022510,裸地,0.0000000,118.752536193000000,39.338514353800001
631,1369,1,1369,1312,3854.000000000000000,130225109017,流智庄村,1302251090170162,大葱, 1,1302,2020,00162, , ," [{""desc"":""方向：正南;北纬：39.338948;东经：118.752622;地点：乐亭县新寨镇流智庄村;时间：2020-08-02 08:49:09"",""name"":""现场照片"",""path"":""mobile/2020/08/02/3aae22c974b440eabbd7c9276a137cbc/1596329350425_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,2.180000000000000,0.000000000000000,2.180000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-02 08:49:24.944661, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:49:24.944661, ,2.000000000000000, dc37f3e3a9bd040f, D3C1681B94CE4270AF6F341E6753AC7,12/30/1899 0:00:00,61, 13022510,蔬菜,0.0000000,118.752684690000000,39.338824432999999
632,1370,1,1370,1313,3846.000000000000000,130207106242,沟岭坨村,1302071062420001,玉米，花生, 1,1302,2020,00001, , ," [{""desc"":""方向：东北;北纬：39.522534;东经：118.367579;地点：丰南区大新庄镇沟岭坨村;时间：2020-08-02 08:44:34"",""name"":""现场照片"",""path"":""mobile/2020/08/02/e638429a017545ec8a8768306e2b585e/1596329075254_130207106242_XCZP.jp","g{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}1,28.460000000000001,0.000000000000000,28.460000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13020,7gykjfnq_test, 2020-08-02 08:44:46.21794, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:44:46.21794, 1837,2.000000000000000, 861695037372203, D171B5850AD84D118E402241247A935,,61, 13020710,花生,0.0000000,118.367448601000010,39.522981356999999
633,1371,1,1371,1314,3847.000000000000000,130207106242,沟岭坨村,1302071062420002,花生, 1,1302,2020,00002, , ," [{""desc"":""方向：东南;北纬：39.522453;东经：118.367830;地点：丰南区大新庄镇沟岭坨村;时间：2020-08-02 08:45:44"",""name"":""现场照片"",""path"":""mobile/2020/08/02/5d5a7ec0e7c44cb9b37a8c1327c98346/1596329146646_130207106242_XCZP.jp","g{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,30.719999999999999,0.000000000000000,30.719999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 01, 花生, 13020,7gykjfnq_test, 2020-08-02 08:45:53.273515, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:45:53.273515, ,2.000000000000000, 861695037372203, F9FC784F530548049AD1D25FAFEBF6B,12/30/1899 0:00:00,61, 13020710,花生,0.0000000,118.367682149000000,39.520658588099998
634,1372,1,1372,1315,3851.000000000000000,130225109017,流智庄村,1302251090170159,果园，有大棚, 1,1302,2020,00158, , ," [{""desc"":""方向：东南;北纬：39.336907;东经：118.755389;地点：乐亭县新寨镇流智庄村;时间：2020-08-02 08:47:24"",""name"":""现场照片"",""path"":""mobile/2020/08/02/72dd163ace6545fbaf0d614287be2b94/1596329246051_130225109017_XCZP.jpg""}","]{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,1.820000000000000,0.000000000000000,1.820000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-02 08:47:56.739058, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:47:56.739058, ,2.000000000000000, 865959048759923, 59B891C7644247ED822BA38556E42B9,12/30/1899 0:00:00,61, 13022510,无效,0.0000000,118.755688069000000,39.336774104100002
635,1373,1,1373,1316,3858.000000000000000,130225109017,流智庄村,1302251090170166,菜花，有大棚, 1,1302,2020,00165, , ," [{""desc"":""方向：东北;北纬：39.339252;东经：118.751909;地点：乐亭县新寨镇流智庄村;时间：2020-08-02 08:51:10"",""name"":""现场照片"",""path"":""mobile/2020/08/02/9494177e7d4044bfad06286943f9e98f/1596329471329_130225109017_XCZP.jpg""}",",{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,19.359999999999999,0.000000000000000,19.359999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13022,5ltxcs, 2020-08-02 08:51:35.844845, 6d34864b55c6479b90aaf6f6c5baa0b,92020-08-02 08:51:35.844845, ,2.000000000000000, dc37f3e3a9bd040f, 4814B271FAA94FB58C61393C6316BF4,,61, 13022510,无效,0.0000000,118.752585749999990,39.338993991899997
636,1381,1,1381,1324,2531.000000000000000,130825213202,八里营村,1308252132020003,红萝卜, 1,1308,2020,00003, , ," [{""desc"":""方向：东南;北纬：41.488442;东经：117.258471;地点：隆化县韩家店乡八里营村;时间：2020-07-27 12:32:52"",""name"":""现场照片"",""path"":""mobile/2020/07/27/cbca2a199a4647d4b0cd34729236c873/1595824373977_130825213202_XCZP.jp","g{""accessKeyId"":""LTAIP816Jan0Nvjq"",""bucket"":""ram-agriinsurance-prod"",""endpoint"":""https://oss-cn-zhangjiakou.al",}0,16.480000000000000,0.000000000000000,16.480000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, 种植a, 0001, 农作物综合, 13082,5gykjlhx_test, 2020-07-27 12:33:25.053969, 6d34864b55c6479b90aaf6f6c5baa0b,92020-07-27 12:33:25.053969, ,2.000000000000000, 94a854fba614fd26, 8C2A936E93C647DF9CFECE033AC216F,12/30/1899 0:00:00,61, 13082521,蔬菜,0.0000000,117.258985662000000,41.488155926899999
